id	filename	md5	size	state
4cda89a5-cece-4d3e-a9aa-6e0013afd88a	f7f25f1b-3342-44e5-929e-12889f73fb5e.wgs.BRASS.rerun_structural_variation.bedpe.gz	d4951ef8c787705bdd7422d08900ef4c	217278	released
1309098e-11b6-45ab-825c-0f0d9b22b512	9eb3c968-8697-4a88-b367-add22bc60397.wgs.BRASS.raw_structural_variation.vcf.gz	962ed5ad9bfac43c0e9c362fe558592c	87858	released
4b2fdd98-8451-4318-8393-ec2a90344c7f	0509147f-f9d8-4267-98a0-2bc1ccd4e9c2.wgs.BRASS.rerun_structural_variation.bedpe.gz	bd746a38c8f3ec50e6a69a4ddaaaecd3	45244	released
c586986f-c992-4c3a-8d44-1ffff94cdfb4	e9fbea28-07e3-40be-99db-0cbd80b2cca4.wgs.BRASS.raw_structural_variation.vcf.gz	e58c0bdf7ed2be30ac5b533c6919d906	239847	released
cc8543ac-1d49-42f8-93a2-a08b695172ea	d9433489-e60f-483e-8691-4993f15344f5.wgs.BRASS.rerun_structural_variation.bedpe	452c1307f39b4f7d6c4b3fac1db1b736	566691	released
ab2874c5-0bd4-421c-b81c-e635f644f48f	2d7cfb46-769b-404e-8178-26c9c99cc72b.wgs.BRASS.raw_structural_variation.vcf.gz	a0dc76bedb40e3444eb4b2f404a80a9e	108033	released
ce8f9b5c-f02d-477d-980a-7088534e6b77	5920a413-3753-4755-a10a-e94e6db880a4.wgs.BRASS.raw_structural_variation.vcf.gz	1cb227baa714fa09f84323e4c36aed29	112469	released
0da0f7ac-c565-4f64-9ac0-ef4e4cab9f4f	20170aef-c830-4f2b-9bcd-9b428027e4d6.wgs.BRASS.rerun_structural_variation.bedpe.gz	e41927837ccaa544f2f3aa4cdd8a5e95	61832	released
f0f45d6a-1401-4d9b-8ec3-1b1d104f2b4b	ec0ff9dd-f1ad-4240-b8a9-a70fe19ad95c.wgs.BRASS.rerun_structural_variation.bedpe.gz	fcb256a30b886d65cefe4e96090e5b10	38362	released
d8221132-c99a-4863-a040-e2fa525d6f4c	9488bac1-e9b6-49e1-be91-4462d44024dd.wgs.BRASS.rerun_structural_variation.bedpe.gz	c3b7015d2abe8d6639d232f66849f575	54142	released
5bea7511-df91-4838-81bf-0e45003d72d5	aea01681-bede-417d-a615-0a6a7124fa6c.wgs.BRASS.raw_structural_variation.vcf.gz	5f4afbceec9407d413f805bc6335f4a1	408883	released
322e3ab8-a63e-4f27-8e39-877fd4e081fe	1c355427-530c-4042-a1f1-7c1cad140b8b.wgs.BRASS.raw_structural_variation.vcf.gz	5ee9ac71ac27e15a07bb7ad3fc953148	211695	released
6775f79a-870e-4c30-8542-9a0f7f0ae2bc	f10fbebf-74d9-45cb-8058-52bf5c4f8b14.wgs.BRASS.raw_structural_variation.vcf.gz	f6e341926ca47def05d17e19d3caf30c	280223	released
4d2f079d-ccda-47b4-867d-b5d95e58992b	cdffe8fa-4cf8-4ee3-94ab-bb5d17cfd698.wgs.BRASS.rerun_structural_variation.bedpe.gz	ab0997b9713eb3a0dc4c2d03be7163a1	123590	released
df77fd28-110d-4e1a-933f-1d33c9dce7be	29f35e23-30ae-4636-8f25-85e55e35579c.wgs.BRASS.raw_structural_variation.vcf.gz	e342b156c738a521ed9b7732f47b3def	222089	released
2b988dc2-021c-4c11-9fdc-8921727d6c15	89f790e3-c45c-4e58-b437-fa20e6009dce.wgs.BRASS.rerun_structural_variation.bedpe	a87f3177feda9bbf3904ee31b192d5fc	164437	released
30ca7e50-f50c-4834-a98e-16ce5e991595	a8dd0002-25e4-4506-8634-a9da1225cd56.wgs.BRASS.raw_structural_variation.vcf.gz	6ec4c58b6a0397ab380dbaa72b8bf478	72470	released
49a848c4-b5d8-4614-b886-5f214e55c7cf	58c18803-6d97-4e6e-b095-cc81aaf995c5.wgs.BRASS.raw_structural_variation.vcf.gz	b154fb2e3e68fdc31a72ad6d7b3a2323	33221	released
73ef19c6-4fce-4301-86b4-e06ada75fc3a	1508704f-b231-4feb-9083-1fb789ffee09.wgs.BRASS.rerun_structural_variation.bedpe.gz	325d2fcc2e918d5e35db33ec54e44900	11523	released
c0ee73a0-4dfd-48bb-abe5-3a37cb4245df	5e5b35da-3739-45c1-9f8c-f23f1708217c.wgs.BRASS.rerun_structural_variation.bedpe.gz	5596eb671c3b933478ef09c429d87751	190012	released
59a34751-1bd7-4461-8e41-8ae723862b6c	cd93d92b-896b-441a-a998-3458e39309d7.wgs.BRASS.rerun_structural_variation.bedpe.gz	834c59a16636d077320c2f3022e044d7	91939	released
060326a7-70a4-4c4f-a57e-8f9e703c8ad0	ee43b511-44d4-4466-a59e-67fae369046e.wgs.BRASS.raw_structural_variation.vcf.gz	7a2facedc9aead4d18826b7260cd812a	159639	released
a7303d47-c298-4137-96d2-f00b628d6958	a57a4e93-c081-4ac2-b8f6-30030ae73ed2.wgs.BRASS.rerun_structural_variation.bedpe.gz	5d5e96bbcfcd0b4d1f42ae2183c3084d	59647	released
c237bdb8-e04d-4056-add8-569a16b142a0	e452be3b-5a11-4ef7-a350-89e33b7229a3.wgs.BRASS.raw_structural_variation.vcf.gz	51a196fb2c479b6176ec00b04f55819a	110496	released
1211bbd0-97c3-4064-828e-1354e6d0c823	5e06a5fe-3d74-4df8-9239-ff82d06e8d96.wgs.BRASS.raw_structural_variation.vcf.gz	7be956dbf6435c92814ae80226cfaac4	91811	released
121145ee-7644-4303-b7cb-8ae90c073082	31d2a0dd-c302-417e-bc56-755598a01e34.wgs.BRASS.raw_structural_variation.vcf.gz	ec16a26bc119ca4717201244192e5e88	55001	released
77399265-b50d-4ba0-8d0a-88764d00e501	b09ab1ab-82a8-45f1-a5a4-4e338e57f975.wgs.BRASS.rerun_structural_variation.bedpe	d615fb90e22cd7708cd129569ba351bb	185323	released
a628075b-ebb4-4a09-8504-9b60b83c65e5	c9ff7640-925f-474e-bf26-c40df628fd22.wgs.BRASS.rerun_structural_variation.bedpe.gz	7d5f71cf0f804cbda5503a04973b5649	89061	released
25d39017-d2f6-4cd4-a7b3-0a63cca6314f	3f85d517-134b-4594-b065-e60b07cfe7cf.wgs.BRASS.raw_structural_variation.vcf.gz	d2d29ecad14acef9254e3a3800102294	155470	released
6a79828c-7fe1-4b0e-8527-f6eb933b7534	c0510fdb-e59f-496d-8431-aa0d5cdc81be.wgs.BRASS.raw_structural_variation.vcf.gz	1e0b9375db54b15737f5fab993508927	84136	released
9a3908bc-ba24-4128-81ef-659d523cd399	5b4daad9-d198-4037-84bb-f53daa9eaa75.wgs.BRASS.rerun_structural_variation.bedpe.gz	930fd66a64416d725071852684e8dd36	47803	released
99f49a0f-23a6-4a3d-bed2-ab4faa454497	f2c543cc-5f46-435b-a240-3fff56e30d57.wgs.BRASS.raw_structural_variation.vcf.gz	95690cb92da25364d2da67a31b1f97a5	80089	released
25a6495b-ed3f-445a-af99-259228fc425a	f0e3f096-360f-4962-9567-adffc035aa3e.wgs.BRASS.raw_structural_variation.vcf.gz	afb218f5d16644df3a45ffdca501e34f	58040	released
a38d1512-9dfa-42e5-95cf-ef96b0362338	2b1c342e-6c16-46f7-822e-163af204de2d.wgs.BRASS.rerun_structural_variation.bedpe	7fa47c68325ed0b1f75cde5807171a16	86204	released
4aac9153-ec16-42c4-b4dc-a821a7750546	b3327e3f-8598-444b-8767-129f629cc1bb.wgs.BRASS.raw_structural_variation.vcf.gz	1f61708eeebe890b32dbcc56b05a42ed	49458	released
49390255-26ef-4871-809d-deb106df28d0	48cd8b56-47c5-4f52-81bd-9f6aa00493bd.wgs.BRASS.rerun_structural_variation.bedpe	ae5c01cd3225303de7b9e2fcacc78423	403950	released
505783bd-d060-4dc7-8c0e-d1f0db6d5857	3252a299-7dad-477e-81bb-61a85d3e86ad.wgs.BRASS.rerun_structural_variation.bedpe.gz	7b918f68d3dbda920fdaa8468039a4ae	63557	released
f91cb7e0-c13b-4120-b8e7-8ffefe2ab165	babb0ca1-0eca-4bf5-b5ff-4faec0a9c836.wgs.BRASS.raw_structural_variation.vcf.gz	7a0477ccf90fe183112aec94de61e5c1	122939	released
da1edc7b-4c55-48d8-885d-3c2fec60891b	3cf40e00-0879-4a59-922c-d08448dcafb0.wgs.BRASS.rerun_structural_variation.bedpe.gz	9f682310d570f04f970d40ff5f199277	77309	released
097023b2-bbd9-44ef-ad50-0a962e0f1d25	da588f2d-856f-49b8-a096-93ea65718f68.wgs.BRASS.rerun_structural_variation.bedpe	fc4280b5a1a2ae9deae360ccf71f5f47	74608	released
02f179ef-aa85-4492-9e82-d8fd82b26e30	5866b635-fa0d-4141-bd21-aaf8181fdc0a.wgs.BRASS.raw_structural_variation.vcf.gz	470e88b14153093b91b9e402a2ace413	73227	released
55d67e22-87c8-42c2-a6e2-3a9d6f23897c	62f26d07-04b1-4c69-a550-3aea5c8d44e3.wgs.BRASS.raw_structural_variation.vcf.gz	0760eb096c19c143504c96002f0761d1	45597	released
1b3c3fb8-2504-4880-9553-66a79a24a58a	c9833fcb-1b01-43d6-8a64-1f4eb1c6f02d.wgs.BRASS.rerun_structural_variation.bedpe.gz	977b4fb21c8983fa314d9a23cd136153	122561	released
922a8719-18f2-47e1-9a88-cc627f7ea869	7c0c6ce6-c3c2-4d53-886b-3a44e5f8eed3.wgs.BRASS.raw_structural_variation.vcf.gz	bfbad99ba13e404a9b68279bc2a12496	203247	released
588a8824-02d5-4b63-86e1-854ea37f9bf4	fb20b18a-1f6c-42d4-bc5d-9204dcc6ba2a.wgs.BRASS.rerun_structural_variation.bedpe.gz	56f465ba5ed563e255629ad61d639423	40716	released
2c0ef40a-a777-46dd-aabd-77ae7c1d6aa3	9e3e9f5d-b32b-4011-92da-ebb82e2cfa92.wgs.BRASS.rerun_structural_variation.bedpe.gz	57d53742591ca63b626464572ddc7924	109613	released
1bd28c04-3eef-4981-950a-68f7b66fc6df	6dede1a4-4eab-48f3-b1b4-6b80a198e7ea.wgs.BRASS.raw_structural_variation.vcf.gz	bc262e415ec189f2281cf02a9b755966	197826	released
65d5f0be-d79c-4a91-ab22-9d52012ebd68	074dc03a-f2e0-46bf-9d66-47e854d33436.wgs.BRASS.raw_structural_variation.vcf.gz	89fb17504469ba32a1583f74a0711def	427495	released
af824623-a3af-42a4-9e47-924ac62d20b3	39a8c6e2-8708-4d18-badd-85f72282d426.wgs.BRASS.raw_structural_variation.vcf.gz	c9a68f8937771ecf8b098e19ecdbe683	106680	released
3d02f44d-f473-4167-abae-74a60397d21b	c242f484-ecd9-45b2-b0aa-cc7a5b2f50f3.wgs.BRASS.raw_structural_variation.vcf.gz	b198199da9f734faf27bf8adce432ab2	213502	released
1ce59b9d-cb82-46a7-9e15-7348cca37ee5	ebfb16f0-0e96-4a50-840a-a6693d762493.wgs.BRASS.raw_structural_variation.vcf.gz	43a1ab7c9b86ba1dbb770de8123cbbf8	55095	released
9b370d64-8e68-4f54-83f7-88e1c341ef36	09f48377-3f88-43ed-b3c2-892341fb99c5.wgs.BRASS.rerun_structural_variation.bedpe	bd7b9d9a3f428d105e6be4ea57036e63	187087	released
e756d881-209a-44c7-b064-c6920294e62c	a8d1ee92-cda3-4b64-8072-2d886b95b935.wgs.BRASS.raw_structural_variation.vcf.gz	6319475b62c4af0924e231c5746b74c0	104438	released
c62291b3-813e-49a7-8e65-28a83a2d91c6	42bb4785-0fb3-4410-89b9-9fb8de1d3524.wgs.BRASS.rerun_structural_variation.bedpe.gz	b15c74b306e9e65ce97c5c1cc9a2460b	278249	released
